timestamp,Keypad4,Keypad3,Keypad2,Keypad1,Opto4,Opto3,Opto2,Opto1,TTLin2,TTLin1,Mic2,Mic1,ActClose4,ActClose3,ActClose2,ActClose1,TTLout2,TTLout1,Sounder2,Sounder1
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
612.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1054.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1893.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1893.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1896.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1897.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2637.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2638.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2639.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2640.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2642.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2643.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3392.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3393.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3895.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3896.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3897.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4584.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4585.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4586.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5069.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5070.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5071.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5776.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5776.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5778.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6291.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6292.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6292.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7009.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7447.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7447.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7448.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8200.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8587.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8587.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8589.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8591.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8591.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9673.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9674.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9675.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9675.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9676.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10052.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10053.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10054.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10055.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10056.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10961.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10962.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10963.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10963.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10964.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10964.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10965.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10965.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10965.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11408.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11409.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11409.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11410.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410.500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11410.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11411.250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11411.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11411.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11412.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412.750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11413.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
